geohash,Commercial/Services_weekday,Culture & Leisure_weekday,Educational_weekday,Healthcare & Welfare_weekday,Residential_weekday,Transportation_weekday,count_weekday,major_category_weekday,Commercial/Services_holiday,Culture & Leisure_holiday,Educational_holiday,Healthcare & Welfare_holiday,Residential_holiday,Transportation_holiday,count_holiday,major_category_holiday,Commercial/Services_morning,Culture & Leisure_morning,Educational_morning,Healthcare & Welfare_morning,Residential_morning,Transportation_morning,count_morning,major_category_morning,Commercial/Services_afternoon,Culture & Leisure_afternoon,Educational_afternoon,Healthcare & Welfare_afternoon,Residential_afternoon,Transportation_afternoon,count_afternoon,major_category_afternoon,Commercial/Services_evening,Culture & Leisure_evening,Educational_evening,Healthcare & Welfare_evening,Residential_evening,Transportation_evening,count_evening,major_category_evening,Commercial/Services_night,Culture & Leisure_night,Educational_night,Healthcare & Welfare_night,Residential_night,Transportation_night,count_night,major_category_night
dr5qu7,1.0,0.0,0.0,0.0,0.0,0.0,6.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,9.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,6.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,6.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services
dr5qud,0.1952662721893491,0.3609467455621302,0.0,0.0,0.020710059171597635,0.4230769230769231,338.0,Transportation,0.22685185185185186,0.32407407407407407,0.0,0.0,0.023148148148148147,0.42592592592592593,216.0,Transportation,0.12903225806451613,0.1935483870967742,0.0,0.0,0.056451612903225805,0.6209677419354839,124.0,Transportation,0.21717171717171718,0.42424242424242425,0.0,0.0,0.005050505050505051,0.35353535353535354,198.0,Culture & Leisure,0.2727272727272727,0.4405594405594406,0.0,0.0,0.0,0.2867132867132867,143.0,Culture & Leisure,0.19101123595505617,0.23595505617977527,0.0,0.0,0.0449438202247191,0.5280898876404494,89.0,Transportation
dr5que,0.0,0.0,0.0,0.0,0.0,1.0,23.0,Transportation,0.39473684210526316,0.0,0.0,0.0,0.34210526315789475,0.2631578947368421,38.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,1.0,12.0,Transportation,0.40540540540540543,0.0,0.0,0.0,0.35135135135135137,0.24324324324324326,37.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,1.0,8.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,4.0,Transportation
dr5quf,0.0,0.0,0.0,0.0,0.0,1.0,17.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,4.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,11.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,3.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,5.0,Transportation
dr5qug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5quj,1.0,0.0,0.0,0.0,0.0,0.0,4.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,4.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services
dr5quk,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5qum,1.0,0.0,0.0,0.0,0.0,0.0,4.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,4.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5qun,1.0,0.0,0.0,0.0,0.0,0.0,11.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5qup,0.0,0.0,0.0,0.0,0.0,1.0,90.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,21.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,45.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,41.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,11.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,14.0,Transportation
dr5quq,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,4.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5qur,0.0,0.3076923076923077,0.0,0.0,0.6923076923076923,0.0,169.0,Residential,0.0,0.32075471698113206,0.0,0.0,0.6792452830188679,0.0,106.0,Residential,0.0,0.45454545454545453,0.0,0.0,0.5454545454545454,0.0,33.0,Residential,0.0,0.5245901639344263,0.0,0.0,0.47540983606557374,0.0,61.0,Culture & Leisure,0.0,0.20454545454545456,0.0,0.0,0.7954545454545454,0.0,44.0,Residential,0.0,0.21897810218978103,0.0,0.0,0.781021897810219,0.0,137.0,Residential
dr5qut,0.0,0.0,0.0,0.0,0.0,1.0,6.0,Transportation,0.0,0.5833333333333334,0.0,0.0,0.0,0.4166666666666667,12.0,Culture & Leisure,0.0,0.7777777777777778,0.0,0.0,0.0,0.2222222222222222,9.0,Culture & Leisure,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,5.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Transportation
dr5quw,0.5909090909090909,0.09090909090909091,0.0,0.0,0.0,0.3181818181818182,22.0,Commercial/Services,0.3225806451612903,0.5483870967741935,0.0,0.0,0.0,0.12903225806451613,31.0,Culture & Leisure,0.5,0.0,0.0,0.0,0.0,0.5,2.0,Commercial/Services,0.37142857142857144,0.4857142857142857,0.0,0.0,0.0,0.14285714285714285,35.0,Culture & Leisure,0.5833333333333334,0.16666666666666666,0.0,0.0,0.0,0.25,12.0,Commercial/Services,0.5,0.0,0.0,0.0,0.0,0.5,4.0,Commercial/Services
dr5qux,0.18181818181818182,0.0,0.19696969696969696,0.0,0.2878787878787879,0.3333333333333333,66.0,Transportation,0.21212121212121213,0.0,0.0,0.0,0.24242424242424243,0.5454545454545454,33.0,Transportation,0.17073170731707318,0.0,0.24390243902439024,0.0,0.2682926829268293,0.3170731707317073,41.0,Transportation,0.05555555555555555,0.0,0.1111111111111111,0.0,0.1111111111111111,0.7222222222222222,18.0,Transportation,0.21739130434782608,0.0,0.043478260869565216,0.0,0.34782608695652173,0.391304347826087,23.0,Transportation,0.35294117647058826,0.0,0.0,0.0,0.35294117647058826,0.29411764705882354,17.0,Commercial/Services
dr5qve,0.0,0.0,1.0,0.0,0.0,0.0,7.0,Educational,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,Educational,0.0,0.0,1.0,0.0,0.0,0.0,3.0,Educational,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Educational,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5qvh,0.15328467153284672,0.08759124087591241,0.0,0.46715328467153283,0.0,0.291970802919708,137.0,Healthcare & Welfare,0.2391304347826087,0.021739130434782608,0.0,0.3695652173913043,0.0,0.3695652173913043,46.0,Healthcare & Welfare,0.18181818181818182,0.09090909090909091,0.0,0.21212121212121213,0.0,0.5151515151515151,33.0,Transportation,0.2631578947368421,0.09210526315789473,0.0,0.4868421052631579,0.0,0.15789473684210525,76.0,Healthcare & Welfare,0.11320754716981132,0.03773584905660377,0.0,0.6792452830188679,0.0,0.16981132075471697,53.0,Healthcare & Welfare,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.9047619047619048,21.0,Transportation
dr5qvj,0.0,0.0,1.0,0.0,0.0,0.0,9.0,Educational,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,Educational,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5qvk,1.0,0.0,0.0,0.0,0.0,0.0,15.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,11.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,9.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,14.0,Commercial/Services
dr5qvm,0.0,0.0,0.0,0.0,1.0,0.0,59.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,20.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,54.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,20.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,3.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Residential
dr5qvn,0.16560509554140126,0.0,0.0,0.0,0.1464968152866242,0.6878980891719745,157.0,Transportation,0.07407407407407407,0.0,0.0,0.0,0.2962962962962963,0.6296296296296297,27.0,Transportation,0.17567567567567569,0.0,0.0,0.0,0.1891891891891892,0.6351351351351351,148.0,Transportation,0.03571428571428571,0.0,0.0,0.0,0.07142857142857142,0.8928571428571429,28.0,Transportation,0.25,0.0,0.0,0.0,0.25,0.5,4.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,4.0,Transportation
dr5qvq,0.0,0.0,0.0,0.0,1.0,0.0,15.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Residential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,12.0,Residential
dr5qvs,0.04,0.42,0.0,0.0,0.54,0.0,50.0,Residential,0.16666666666666666,0.4444444444444444,0.0,0.0,0.3888888888888889,0.0,36.0,Culture & Leisure,0.0,0.14285714285714285,0.0,0.0,0.8571428571428571,0.0,7.0,Residential,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,12.0,Culture & Leisure,0.0,0.6,0.0,0.0,0.4,0.0,20.0,Culture & Leisure,0.1702127659574468,0.3404255319148936,0.0,0.0,0.48936170212765956,0.0,47.0,Residential
dr5qvt,0.0,0.0,0.0,0.0,1.0,0.0,13.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,9.0,Residential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,14.0,Residential
dr5qvy,0.0,1.0,0.0,0.0,0.0,0.0,6.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,4.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Culture & Leisure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Culture & Leisure
dr5qwp,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,5.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,4.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Culture & Leisure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5qym,0.0,0.0,0.0,1.0,0.0,0.0,30.0,Healthcare & Welfare,0.0,0.0,0.0,1.0,0.0,0.0,12.0,Healthcare & Welfare,0.0,0.0,0.0,1.0,0.0,0.0,6.0,Healthcare & Welfare,0.0,0.0,0.0,1.0,0.0,0.0,26.0,Healthcare & Welfare,0.0,0.0,0.0,1.0,0.0,0.0,9.0,Healthcare & Welfare,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Healthcare & Welfare
dr5qyt,0.0,1.0,0.0,0.0,0.0,0.0,15.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,15.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Culture & Leisure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5qz1,0.0,1.0,0.0,0.0,0.0,0.0,5.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,15.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,4.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,12.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,4.0,Culture & Leisure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5qzd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Culture & Leisure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Culture & Leisure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5qzf,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Culture & Leisure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Culture & Leisure
dr5qzg,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,5.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services
dr5r00,1.0,0.0,0.0,0.0,0.0,0.0,21.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,17.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,37.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5r02,1.0,0.0,0.0,0.0,0.0,0.0,20.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5r03,1.0,0.0,0.0,0.0,0.0,0.0,12.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,10.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,12.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services
dr5r04,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Culture & Leisure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5r05,0.0,0.5,0.0,0.0,0.0,0.5,16.0,Culture & Leisure,0.0,0.38461538461538464,0.0,0.0,0.0,0.6153846153846154,13.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Transportation,0.0,0.8,0.0,0.0,0.0,0.2,5.0,Culture & Leisure,0.0,0.3076923076923077,0.0,0.0,0.0,0.6923076923076923,13.0,Transportation,0.0,0.5,0.0,0.0,0.0,0.5,10.0,Culture & Leisure
dr5r09,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Culture & Leisure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Culture & Leisure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5r0v,0.0,0.0,0.0,0.0,1.0,0.0,20.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,11.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,9.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Residential
dr5r0y,0.0,0.0,0.0,0.0,0.0,1.0,10.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,8.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Transportation
dr5r10,0.0,0.0,0.0,0.0,0.0,1.0,4.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,10.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,5.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,7.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5r11,1.0,0.0,0.0,0.0,0.0,0.0,16.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,4.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,10.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,9.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5r18,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,15.0,Residential,0.0,0.0,0.0,0.0,0.5833333333333334,0.4166666666666667,12.0,Residential,0.0,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,7.0,Residential,0.0,0.0,0.0,0.0,0.25,0.75,4.0,Transportation,0.0,0.0,0.0,0.0,0.5,0.5,8.0,Residential,0.0,0.0,0.0,0.0,0.75,0.25,8.0,Residential
dr5r1b,0.0,0.0,0.0,0.0,1.0,0.0,12.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,4.0,Residential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,8.0,Residential
dr5r1f,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Residential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Residential
dr5r1g,0.0,0.7021276595744681,0.0,0.0,0.2978723404255319,0.0,47.0,Culture & Leisure,0.0,0.6538461538461539,0.0,0.0,0.34615384615384615,0.0,26.0,Culture & Leisure,0.0,0.8085106382978723,0.0,0.0,0.19148936170212766,0.0,47.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Culture & Leisure,0.0,0.5333333333333333,0.0,0.0,0.4666666666666667,0.0,15.0,Culture & Leisure,0.0,0.2222222222222222,0.0,0.0,0.7777777777777778,0.0,9.0,Residential
dr5r1s,0.0,0.0,0.0,1.0,0.0,0.0,12.0,Healthcare & Welfare,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Healthcare & Welfare,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Healthcare & Welfare,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Healthcare & Welfare,0.0,0.0,0.0,1.0,0.0,0.0,11.0,Healthcare & Welfare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5r1t,0.0,0.0,0.0,1.0,0.0,0.0,37.0,Healthcare & Welfare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,Healthcare & Welfare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5r1z,0.0,1.0,0.0,0.0,0.0,0.0,13.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,6.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,5.0,Culture & Leisure
dr5r21,0.8857142857142857,0.11428571428571428,0.0,0.0,0.0,0.0,35.0,Commercial/Services,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,7.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,Commercial/Services,0.6875,0.3125,0.0,0.0,0.0,0.0,16.0,Commercial/Services,0.75,0.25,0.0,0.0,0.0,0.0,8.0,Commercial/Services
dr5r23,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Culture & Leisure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Culture & Leisure
dr5r24,0.0,1.0,0.0,0.0,0.0,0.0,16.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,14.0,Culture & Leisure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,15.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Culture & Leisure
dr5r2h,0.0,0.0,0.0,0.0,0.0,1.0,50.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,9.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,39.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,Transportation
dr5r2p,0.0,0.0,0.0,0.0,0.0,1.0,75.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,47.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,36.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,31.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,29.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,26.0,Transportation
dr5r2y,1.0,0.0,0.0,0.0,0.0,0.0,11.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,7.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5r30,0.0,0.0,0.0,0.0,1.0,0.0,14.0,Residential,0.0,0.6,0.0,0.0,0.4,0.0,10.0,Culture & Leisure,0.0,0.7142857142857143,0.0,0.0,0.2857142857142857,0.0,7.0,Culture & Leisure,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,3.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,3.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,11.0,Residential
dr5r33,0.0,0.0,0.0,0.0,1.0,0.0,24.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,9.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,8.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,8.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,15.0,Residential
dr5r36,0.0,0.0,0.0,0.0,0.0,1.0,88.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,28.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,46.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,34.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,23.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,13.0,Transportation
dr5r37,0.0,0.0,0.0,1.0,0.0,0.0,4.0,Healthcare & Welfare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,Healthcare & Welfare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5r39,1.0,0.0,0.0,0.0,0.0,0.0,8.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,8.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,5.0,Commercial/Services
