geohash,Commercial/Services_weekday,Culture & Leisure_weekday,Educational_weekday,Healthcare & Welfare_weekday,Residential_weekday,Transportation_weekday,count_weekday,Commercial/Services_holiday,Culture & Leisure_holiday,Educational_holiday,Healthcare & Welfare_holiday,Residential_holiday,Transportation_holiday,count_holiday,Commercial/Services_morning,Culture & Leisure_morning,Educational_morning,Healthcare & Welfare_morning,Residential_morning,Transportation_morning,count_morning,Commercial/Services_afternoon,Culture & Leisure_afternoon,Educational_afternoon,Healthcare & Welfare_afternoon,Residential_afternoon,Transportation_afternoon,count_afternoon,Commercial/Services_evening,Culture & Leisure_evening,Educational_evening,Healthcare & Welfare_evening,Residential_evening,Transportation_evening,count_evening,Commercial/Services_night,Culture & Leisure_night,Educational_night,Healthcare & Welfare_night,Residential_night,Transportation_night,count_night,highway_busway,highway_living_street,highway_motorway,highway_motorway_link,highway_primary,highway_primary_link,highway_residential,highway_secondary,highway_secondary_link,highway_tertiary,highway_tertiary_link,highway_trunk,highway_trunk_link,highway_unclassified,oneway_False,oneway_True,bridge_no,bridge_yes,tunnel_building_passage,tunnel_no,tunnel_yes
dr5pze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,77.0,16.0,0.0,12.0,0.0,0.0,0.0,0.0,108.0,9.0,105.0,12.0,0.0,117.0,0.0
dr5pzh,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,43.0,13.0,1.0,32.0,0.0,0.0,0.0,0.0,76.0,26.0,94.0,8.0,0.0,102.0,0.0
dr5pzj,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,58.0,23.0,1.0,28.0,0.0,0.0,0.0,0.0,106.0,18.0,120.0,4.0,0.0,124.0,0.0
dr5pzm,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,13.0,9.0,0.0,20.0,0.0,0.0,0.0,0.0,56.0,6.0,58.0,4.0,0.0,62.0,0.0
dr5pzq,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,7.0,1.0,33.0,0.0,0.0,0.0,0.0,54.0,9.0,60.0,3.0,0.0,63.0,0.0
dr5pzt,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,2.0,0.0,59.0,1.0,0.0,0.0,0.0,96.0,23.0,119.0,0.0,0.0,119.0,0.0
dr5pzv,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,69.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,66.0,17.0,81.0,2.0,0.0,83.0,0.0
dr5pzy,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,96.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,94.0,20.0,114.0,0.0,0.0,114.0,0.0
dr5qbe,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,66.0,4.0,70.0,0.0,0.0,70.0,0.0
dr5qbm,1.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,68.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,86.0,8.0,94.0,0.0,0.0,94.0,0.0
dr5qbq,0.2777777777777778,0.0,0.0,0.0,0.7222222222222222,0.0,18.0,0.1666666666666666,0.0,0.0,0.0,0.8333333333333334,0.0,18.0,0.2,0.0,0.0,0.0,0.8,0.0,5.0,0.6,0.0,0.0,0.0,0.4,0.0,10.0,0.1666666666666666,0.0,0.0,0.0,0.8333333333333334,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,4.0,0.0,57.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,62.0,9.0,71.0,0.0,0.0,71.0,0.0
dr5qbw,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,11.0,35.0,0.0,0.0,35.0,0.0
dr5qbx,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,5.0,0.0
dr5qc3,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,47.0,120.0,1.0,0.0,121.0,0.0
dr5qf4,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,23.0,115.0,0.0,0.0,115.0,0.0
dr5qfh,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,56.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,52.0,12.0,64.0,0.0,0.0,64.0,0.0
dr5qft,0.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,58.0,20.0,78.0,0.0,0.0,78.0,0.0
dr5qfx,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,9.0,17.0,1.0,0.0,20.0,22.0,3.0,12.0,0.0,0.0,0.0,0.0,28.0,56.0,74.0,10.0,0.0,84.0,0.0
dr5qu4,0.0,0.0,0.0,0.0,0.6862745098039216,0.3137254901960784,51.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.2105263157894736,19.0,0.0,0.0,0.0,0.0,0.5652173913043478,0.4347826086956521,23.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,7.0,0.0,0.0,0.0,0.0,0.9230769230769232,0.0769230769230769,13.0,0.0,0.0,0.0,0.0,0.7407407407407407,0.2592592592592592,27.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,36.0,84.0,0.0,1.0,83.0,0.0
dr5qu7,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,11.0,47.0,2.0,0.0,49.0,0.0
dr5qud,0.1952662721893491,0.3609467455621302,0.0,0.0,0.0207100591715976,0.4230769230769231,338.0,0.2268518518518518,0.324074074074074,0.0,0.0,0.0231481481481481,0.4259259259259259,216.0,0.1290322580645161,0.1935483870967742,0.0,0.0,0.0564516129032258,0.6209677419354839,124.0,0.2171717171717171,0.4242424242424242,0.0,0.0,0.005050505050505,0.3535353535353535,198.0,0.2727272727272727,0.4405594405594406,0.0,0.0,0.0,0.2867132867132867,143.0,0.1910112359550561,0.2359550561797752,0.0,0.0,0.0449438202247191,0.5280898876404494,89.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,7.0,35.0,0.0,0.0,35.0,0.0
dr5que,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.3947368421052631,0.0,0.0,0.0,0.3421052631578947,0.2631578947368421,38.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.4054054054054054,0.0,0.0,0.0,0.3513513513513513,0.2432432432432432,37.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,34.0,52.0,0.0,0.0,52.0,0.0
dr5quf,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,64.0,86.0,0.0,0.0,86.0,0.0
dr5qug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,42.0,3.0,0.0,0.0,0.0,0.0,1.0,76.0,48.0,124.0,0.0,0.0,124.0,0.0
dr5quj,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,7.0,0.0,2.0,0.0,0.0,0.0,2.0,16.0,20.0,36.0,0.0,0.0,36.0,0.0
dr5quk,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,62.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,56.0,98.0,4.0,0.0,102.0,0.0
dr5qum,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,26.0,0.0,24.0,0.0,0.0,0.0,0.0,90.0,24.0,114.0,0.0,0.0,114.0,0.0
dr5qun,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,20.0,29.0,0.0,22.0,0.0,0.0,0.0,3.0,50.0,40.0,90.0,0.0,0.0,90.0,0.0
dr5qup,0.0,0.0,0.0,0.0,0.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,4.0,0.0,14.0,18.0,0.0,48.0,0.0,0.0,0.0,0.0,68.0,16.0,84.0,0.0,0.0,84.0,0.0
dr5quq,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,82.0,15.0,97.0,0.0,0.0,97.0,0.0
dr5qur,0.0,0.3076923076923077,0.0,0.0,0.6923076923076923,0.0,169.0,0.0,0.320754716981132,0.0,0.0,0.6792452830188679,0.0,106.0,0.0,0.4545454545454545,0.0,0.0,0.5454545454545454,0.0,33.0,0.0,0.5245901639344263,0.0,0.0,0.4754098360655737,0.0,61.0,0.0,0.2045454545454545,0.0,0.0,0.7954545454545454,0.0,44.0,0.0,0.218978102189781,0.0,0.0,0.781021897810219,0.0,137.0,0.0,0.0,0.0,0.0,8.0,0.0,62.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,22.0,86.0,0.0,0.0,86.0,0.0
dr5qut,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.4166666666666667,12.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.2222222222222222,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,31.0,109.0,0.0,0.0,109.0,0.0
dr5quw,0.5909090909090909,0.0909090909090909,0.0,0.0,0.0,0.3181818181818182,22.0,0.3225806451612903,0.5483870967741935,0.0,0.0,0.0,0.1290322580645161,31.0,0.5,0.0,0.0,0.0,0.0,0.5,2.0,0.3714285714285714,0.4857142857142857,0.0,0.0,0.0,0.1428571428571428,35.0,0.5833333333333334,0.1666666666666666,0.0,0.0,0.0,0.25,12.0,0.5,0.0,0.0,0.0,0.0,0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,26.0,98.0,0.0,0.0,98.0,0.0
dr5qux,0.1818181818181818,0.0,0.1969696969696969,0.0,0.2878787878787879,0.3333333333333333,66.0,0.2121212121212121,0.0,0.0,0.0,0.2424242424242424,0.5454545454545454,33.0,0.1707317073170731,0.0,0.2439024390243902,0.0,0.2682926829268293,0.3170731707317073,41.0,0.0555555555555555,0.0,0.1111111111111111,0.0,0.1111111111111111,0.7222222222222222,18.0,0.217391304347826,0.0,0.0434782608695652,0.0,0.3478260869565217,0.391304347826087,23.0,0.3529411764705882,0.0,0.0,0.0,0.3529411764705882,0.2941176470588235,17.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,6.0,0.0,26.0,0.0,0.0,0.0,0.0,70.0,19.0,87.0,2.0,0.0,89.0,0.0
dr5qve,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,22.0,13.0,35.0,0.0,0.0,35.0,0.0
dr5qvh,0.1532846715328467,0.0875912408759124,0.0,0.4671532846715328,0.0,0.291970802919708,137.0,0.2391304347826087,0.0217391304347826,0.0,0.3695652173913043,0.0,0.3695652173913043,46.0,0.1818181818181818,0.0909090909090909,0.0,0.2121212121212121,0.0,0.5151515151515151,33.0,0.2631578947368421,0.0921052631578947,0.0,0.4868421052631579,0.0,0.1578947368421052,76.0,0.1132075471698113,0.0377358490566037,0.0,0.6792452830188679,0.0,0.1698113207547169,53.0,0.0,0.0476190476190476,0.0,0.0476190476190476,0.0,0.9047619047619048,21.0,0.0,0.0,2.0,5.0,0.0,0.0,66.0,29.0,0.0,28.0,1.0,0.0,0.0,2.0,64.0,69.0,133.0,0.0,0.0,133.0,0.0
dr5qvj,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,24.0,76.0,0.0,0.0,76.0,0.0
dr5qvk,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,65.0,1.0,8.0,0.0,0.0,0.0,0.0,58.0,80.0,138.0,0.0,0.0,138.0,0.0
dr5qvm,0.0,0.0,0.0,0.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,54.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,8.0,0.0,14.0,0.0,0.0,0.0,0.0,62.0,18.0,80.0,0.0,0.0,80.0,0.0
dr5qvn,0.1656050955414012,0.0,0.0,0.0,0.1464968152866242,0.6878980891719745,157.0,0.074074074074074,0.0,0.0,0.0,0.2962962962962963,0.6296296296296297,27.0,0.1756756756756756,0.0,0.0,0.0,0.1891891891891892,0.6351351351351351,148.0,0.0357142857142857,0.0,0.0,0.0,0.0714285714285714,0.8928571428571429,28.0,0.25,0.0,0.0,0.0,0.25,0.5,4.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,36.0,88.0,0.0,0.0,88.0,0.0
dr5qvq,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,18.0,0.0,12.0,0.0,0.0,0.0,0.0,48.0,24.0,72.0,0.0,0.0,72.0,0.0
dr5qvs,0.04,0.42,0.0,0.0,0.54,0.0,50.0,0.1666666666666666,0.4444444444444444,0.0,0.0,0.3888888888888889,0.0,36.0,0.0,0.1428571428571428,0.0,0.0,0.8571428571428571,0.0,7.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,12.0,0.0,0.6,0.0,0.0,0.4,0.0,20.0,0.1702127659574468,0.3404255319148936,0.0,0.0,0.4893617021276595,0.0,47.0,0.0,0.0,1.0,4.0,0.0,0.0,59.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,61.0,93.0,2.0,0.0,95.0,0.0
dr5qvt,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,90.0,16.0,106.0,0.0,0.0,106.0,0.0
dr5qvy,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dr5qwp,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,22.0,14.0,36.0,0.0,0.0,36.0,0.0
dr5qym,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dr5qyt,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dr5qz1,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,38.0,0.0,0.0,27.0,5.0,0.0,0.0,0.0,42.0,33.0,74.0,1.0,0.0,75.0,0.0
dr5qzd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,36.0,12.0,48.0,0.0,0.0,48.0,0.0
